RestaurantName,PhoneNumber,ReviewCount,Rating,Price,Address,Longitude,Latitude,UrlLink,State,RefId
Biercamp,(734) 995-2437,176,4.5,2,"['1643 S State St', 'Ann Arbor, MI 48104']",-83.73975,42.25849,https://www.yelp.com/biz/biercamp-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,B-Hh0qSJlRvg3YijPR0Ckw
Old Town Tavern,(734) 662-9291,120,4.0,2,"['122 W Liberty St', 'Ann Arbor, MI 48104']",-83.7496719,42.2798195,https://www.yelp.com/biz/old-town-tavern-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,VKSttQeK0NmP5n-3T-jX-A
eat,(734) 213-7011,171,4.0,2,"['1906 Packard St', 'Ann Arbor, MI 48104']",-83.7286638,42.2585802,https://www.yelp.com/biz/eat-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,0b11Vx6_AIiuxAUpq7UqAg
Knight's Steak House,(734) 665-8644,248,4.0,2,"['2324 Dexter Ave', 'Ann Arbor, MI 48103']",-83.77806,42.28537,https://www.yelp.com/biz/knights-steak-house-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,jte97kdqNlgQqKrb_6fYrQ
Ray's Red Hots,(734) 998-3647,86,3.5,1,"['629 E University Ave', 'Ann Arbor, MI 48104']",-83.7356832254851,42.2739030890359,https://www.yelp.com/biz/rays-red-hots-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,3or9a1MgzYNf8UBuY3VoWw
Red Robin Gourmet Burgers and Brews,(734) 997-9550,85,3.0,2,"['575 Briarwood Cir', 'Ann Arbor, MI 48108']",-83.740289,42.241637,https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,dT5Y70yhBOK2oVg51S7x3g
Jim Brady’s,(734) 562-1954,100,4.0,2,"['209 S Main St', 'Ann Arbor, MI 48104']",-83.74819,42.28011,https://www.yelp.com/biz/jim-brady-s-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,ScgFj9n1Ngs5BDTLV7m6Sg
Wolverine State Brewing Co,(734) 369-2990,241,4.5,2,"['2019 W Stadium', 'Ann Arbor, MI 48103']",-83.77436,42.2695,https://www.yelp.com/biz/wolverine-state-brewing-co-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,8Ww_4J_4pqXh5EFb0bhsTQ
Zingerman's Roadhouse,(734) 663-3663,1199,3.5,2,"['2501 Jackson Ave', 'Ann Arbor, MI 48103']",-83.7805119,42.2804461,https://www.yelp.com/biz/zingermans-roadhouse-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,N-P5dPjMepH-Ce5b7q8HKQ
Anna's House - Ann Arbor,(734) 726-9490,296,4.0,2,"['445 E Eisenhower Pkwy', 'Ste 1', 'Ann Arbor, MI 48108']",-83.74178617,42.2446145,https://www.yelp.com/biz/annas-house-ann-arbor-ann-arbor-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,vZmO07MjqPazetJkVoG11g
Session Room,(734) 585-7300,132,3.5,2,"['3685 Jackson Rd', 'Ann Arbor, MI 48103']",-83.803674,42.28432,https://www.yelp.com/biz/session-room-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,KRJcVL3sa-37XiddZauNRQ
Lefty's Cheesesteak - Ypsilanti,(734) 677-7717,57,4.0,2,"['4003 Carpenter Rd', 'Ypsilanti, MI 48197']",-83.67957,42.23064,https://www.yelp.com/biz/leftys-cheesesteak-ypsilanti-ypsilanti?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,QjNssPfor3PY2IGbg7YxvQ
Good Time Charleys,(734) 668-8411,175,3.5,2,"['1140 S University Ave', 'Ann Arbor, MI 48104']",-83.73483,42.27479,https://www.yelp.com/biz/good-time-charleys-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,eYIuAjNXVkDriaVZLO5pMg
Stella's Cloud Kitchen - Ann Arbor,(734) 436-2875,1,1.0,0,"['311 Maynard St', 'Ann Arbor, MI 48104']",-83.74163,42.27892,https://www.yelp.com/biz/stellas-cloud-kitchen-ann-arbor-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,G2DTpZ7BGAU5fYB_1s1hhw
Blue Tractor BBQ & Brewery,(734) 222-4095,529,3.5,2,"['207 E Washington St', 'Ann Arbor, MI 48104']",-83.74704,42.2805549,https://www.yelp.com/biz/blue-tractor-bbq-and-brewery-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,NosYl_9KiDWOGT3YmNmwxA
Grizzly Peak Brewing Company,(734) 741-7325,568,3.5,2,"['120 W Washington St', 'Ste 1', 'Ann Arbor, MI 48104']",-83.7488893,42.2806289,https://www.yelp.com/biz/grizzly-peak-brewing-company-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,M3wssPEKzZb3hm4P0UmCdQ
Dimo's Deli and Donuts,(734) 662-7944,197,4.5,1,"['2030 W Stadium Blvd', 'Ann Arbor, MI 48103']",-83.77391,42.27102,https://www.yelp.com/biz/dimos-deli-and-donuts-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,-xa1GovhW-gobtwSuXZmWg
White Castle,(734) 973-6811,71,2.5,1,"['3953 Packard Rd', 'Ann Arbor, MI 48108']",-83.681534,42.245723,https://www.yelp.com/biz/white-castle-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,A9Au2KW5DH9DMJ5hPejO4g
Homes Brewery,(734) 954-6637,250,4.5,2,"['2321 Jackson Ave', 'Ann Arbor, MI 48103']",-83.778428,42.28026,https://www.yelp.com/biz/homes-brewery-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,TDbLmm6tva5z1RKXP8c_HA
Fleetwood Diner,(734) 995-5502,302,3.5,1,"['300 S Ashley St', 'Ann Arbor, MI 48104']",-83.7500317969716,42.2794900388918,https://www.yelp.com/biz/fleetwood-diner-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,wV8ZAyPq_I03HrKM6ScEBQ
Relish,(734) 369-2810,46,3.5,2,"['610 Hilton Blvd', 'Ann Arbor, MI 48108']",-83.7405758873213,42.2389057864148,https://www.yelp.com/biz/relish-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,tprGFujwN1VOYs6pNGlbXQ
Red Robin Gourmet Burgers and Brews,(734) 794-2000,82,3.5,2,"['3797 Carpenter Rd', 'Ypsilanti, MI 48197']",-83.6796773,42.235748,https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-ypsilanti?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,CMoXlTbpNLmDOrUsr7R0rA
Carlyle Grill,(734) 213-9800,220,4.0,2,"['3660 Jackson Rd', 'Ann Arbor, MI 48103']",-83.80342,42.28571,https://www.yelp.com/biz/carlyle-grill-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,a8AA4ojAvOB4uS1odQG62w
The Ravens Club,(734) 214-0400,276,4.0,2,"['207 S Main St', 'Ann Arbor, MI 48104']",-83.74819,42.28017,https://www.yelp.com/biz/the-ravens-club-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,93afWhCcHLuJsC4Jf4sQPw
Social House South U,(734) 882-2134,29,3.5,2,"['1235 S University Ave', 'Ann Arbor, MI 48104']",-83.733297,42.2752331078922,https://www.yelp.com/biz/social-house-south-u-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,ueWAj249sKNEIyhs826BWQ
Fraser's Pub,(734) 665-1955,101,3.5,1,"['2045 Packard', 'Ann Arbor, MI 48104']",-83.726881,42.2572052,https://www.yelp.com/biz/frasers-pub-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,0scY1EMFxZFk6nDjC-xlkA
Avalon Cafe and Kitchen,(734) 263-2996,263,4.0,2,"['120 E Liberty St', 'Ann Arbor, MI 48104']",-83.7482449,42.2794143,https://www.yelp.com/biz/avalon-cafe-and-kitchen-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,fEdUnD8uFU38luAj6aPpyw
Burger King,(734) 270-6041,16,2.5,1,"['725 Victors Way', 'Ann Arbor, MI 48108']",-83.73754,42.24027,https://www.yelp.com/biz/burger-king-ann-arbor-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,DeACWbKjdZ64mljpacV8PQ
The Jagged Fork,(734) 929-2402,71,4.0,2,"['414 S Main St', 'Ann Arbor, MI 48104']",-83.749052,42.277407,https://www.yelp.com/biz/the-jagged-fork-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,a3kqOhVsOvw3spO-Hw5KaA
Mani Osteria & Bar,(734) 769-6700,811,4.0,2,"['341 E Liberty St', 'Ann Arbor, MI 48104']",-83.744244702611,42.2795793749763,https://www.yelp.com/biz/mani-osteria-and-bar-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,4REtzXpQYy8dVev8RjWbSQ
Breakfast House,(734) 995-5095,2,4.0,0,"['618 Church St', 'Ann Arbor, MI 48104']",-83.734958,42.274277,https://www.yelp.com/biz/breakfast-house-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,OTLUg4tVOSkRghMOLBwgKA
Red Hawk Bar & Grill,(734) 994-4004,187,3.5,2,"['316 S State St', 'Ann Arbor, MI 48104']",-83.74112,42.27875,https://www.yelp.com/biz/red-hawk-bar-and-grill-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,fqglBnvsDzii6hxQ5a78cQ
Buddy's Pizza - Ann Arbor,(734) 792-9130,144,4.0,2,"['3153 Ann Arbor-Saline Rd', 'Ann Arbor, MI 48103']",-83.768447405909,42.2407680879754,https://www.yelp.com/biz/buddys-pizza-ann-arbor-ann-arbor-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,3T0DimQdBFcaqfDzOvnSBg
Burger King,(734) 434-8994,20,2.0,1,"['4885 Washtenaw Rd', 'Ann Arbor, MI 48108']",-83.662962,42.25087,https://www.yelp.com/biz/burger-king-ann-arbor?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,yFWewk7LMKq-5aeda9RL7A
Al Basha Grill,(734) 221-5633,53,4.5,1,"['2722 Washtenaw Ave', 'Ypsilanti, MI 48197']",-83.6534598036222,42.251061768546,https://www.yelp.com/biz/al-basha-grill-ypsilanti?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,MI,i0JXf45r0TksBjNtSXLl1A
