RestaurantName,PhoneNumber,ReviewCount,Rating,Price,Address,Longitude,Latitude,UrlLink,State,RefId
Le Shio,(302) 888-0145,197,3.5,2,"['2303 Concord Pike', 'Wilmington, DE 19803']",-75.5460499,39.79212,https://www.yelp.com/biz/le-shio-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,YvkadIJ-G9OPpnCOSW2ISg
India Palace Indian Restaurant,(302) 655-8772,78,4.5,2,"['101 N Maryland Ave', 'Wilmington, DE 19804']",-75.58493,39.72958,https://www.yelp.com/biz/india-palace-indian-restaurant-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,_-OXe_vQnPRZp7-JBqXmbA
Ciro Food & Drink,(302) 543-6071,53,4.5,0,"['321A Justison St', 'Wilmington, DE 19801']",-75.55998,39.73662,https://www.yelp.com/biz/ciro-food-and-drink-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,lgxwrbvtz-Vqhc-oryi5qQ
Mazzella's Italian Restaurant,(302) 762-8722,139,4.0,2,"['729 Philadelphia Pike', 'Wilmington, DE 19809']",-75.499418,39.771481,https://www.yelp.com/biz/mazzellas-italian-restaurant-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,LwXkXDdsu1yWWcWAbt2fYw
Takumi,(302) 658-8887,185,3.5,2,"['1601 Concord Pike', 'Independence Mall', 'Wilmington, DE 19803']",-75.543378,39.780521,https://www.yelp.com/biz/takumi-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,yFxxhrdtDfmNF4xcXeem8A
Olympic Subs & Steaks,(302) 652-4677,62,4.0,1,"['813 N Market St', 'Wilmington, DE 19801']",-75.54931,39.74389,https://www.yelp.com/biz/olympic-subs-and-steaks-wilmington?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,DE,P9pwQW2d-M1YgYQH71K-qw
Atlanta Breakfast Club,(470) 428-3825,3924,4.5,2,"['249 Ivan Allen Jr Blvd', 'Atlanta, GA 30313']",-84.39546,33.7649,https://www.yelp.com/biz/atlanta-breakfast-club-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,GJxFtnTqTiokFedNrW9iDQ
Poor Calvin's,(404) 254-4051,3488,4.5,2,"['510 Piedmont Ave NE', 'Atlanta, GA 30308']",-84.38226,33.7684,https://www.yelp.com/biz/poor-calvins-atlanta-15?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,U-i6cq-yFRVJC4pIKSLX9Q
Aviva by Kameel,(404) 698-3600,1550,5.0,2,"['225 Peachtree St NE', 'Ste B-30', 'Atlanta, GA 30303']",-84.3865554648041,33.7605381455292,https://www.yelp.com/biz/aviva-by-kameel-atlanta-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,BSUDAiXd50PAkfFAztVpDw
Fox Bros. Bar-B-Q,(404) 577-4030,3881,4.5,2,"['1238 Dekalb Ave NE', 'Atlanta, GA 30307']",-84.3475019931793,33.7610514725111,https://www.yelp.com/biz/fox-bros-bar-b-q-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,u-4wti774tFcYRLuQrnHEg
South City Kitchen Midtown,(404) 873-7358,2651,4.5,2,"['1144 Crescent Ave NE', 'Atlanta, GA 30309']",-84.3845599,33.786,https://www.yelp.com/biz/south-city-kitchen-midtown-atlanta-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,eG-UO83g_5zDk70FIJbm2w
Antico Pizza,(404) 724-2333,3165,4.0,2,"['1093 Hemphill Ave NW', 'Atlanta, GA 30318']",-84.405652364418,33.7846416243576,https://www.yelp.com/biz/antico-pizza-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,CxQ1m2iY4wQpXC64tSfWgQ
Desta Ethiopian Kitchen,(404) 929-0011,1782,4.5,2,"['3086 Briarcliff Rd NE', 'Atlanta, GA 30329']",-84.3103913493464,33.8378954488708,https://www.yelp.com/biz/desta-ethiopian-kitchen-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,S9NvWyHUPsuYK7ObMV43pA
Fat Matt's Rib Shack,(404) 607-1622,2175,4.0,2,"['1811 Piedmont Ave NE', 'Atlanta, GA 30324']",-84.367137,33.804595,https://www.yelp.com/biz/fat-matts-rib-shack-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,ALYQ-uM_uMkKbkXlhWcgbQ
Mary Mac's Tea Room,(404) 876-1800,3920,4.0,2,"['224 Ponce De Leon Ave NE', 'Atlanta, GA 30308']",-84.379998,33.772832,https://www.yelp.com/biz/mary-macs-tea-room-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,z9oCxeqOKp2QMfM24m7bUw
Canoe,(770) 432-2663,1867,4.5,3,"['4199 Paces Ferry Rd SE', 'Atlanta, GA 30339']",-84.455464,33.859863,https://www.yelp.com/biz/canoe-atlanta-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,eqFA5BJ5NDjZ4TaUXJazfg
Buttermilk Kitchen,(678) 732-3274,1748,4.5,2,"['4225 Roswell Rd NE', 'Atlanta, GA 30342']",-84.38056,33.86986,https://www.yelp.com/biz/buttermilk-kitchen-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,trfQCzNmAgfQLSFUb_6vbA
Georgia Aquarium,(404) 581-4000,2670,4.0,0,"['225 Baker St', 'Atlanta, GA 30313']",-84.3947916838531,33.7630463019815,https://www.yelp.com/biz/georgia-aquarium-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,W2uLX3tc3YrhKKxEIPRmAw
The Optimist,(404) 477-6260,1715,4.5,3,"['914 Howell Mill Rd', 'Atlanta, GA 30318']",-84.41069,33.77999,https://www.yelp.com/biz/the-optimist-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,7895YHS5qGu03R-C6aYg9g
Jeni's Splendid Ice Creams,(404) 355-6050,823,4.5,2,"['1198 Howell Mill Rd', 'Atlanta, GA 30318']",-84.412213,33.786853,https://www.yelp.com/biz/jenis-splendid-ice-creams-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,7_A-E-iZJdJ6_scKDcjBEA
Hattie B's Hot Chicken - Atlanta,(678) 888-4884,1586,4.5,2,"['299 Moreland Ave NE', 'Atlanta, GA 30307']",-84.34882,33.7624,https://www.yelp.com/biz/hattie-bs-hot-chicken-atlanta-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,viqkunBBI6QOIZehME-7gg
Eight Sushi Lounge,(404) 796-8888,952,4.5,2,"['930 Howell Mill Rd NW', 'Ste B', 'Atlanta, GA 30318']",-84.41095,33.78025,https://www.yelp.com/biz/eight-sushi-lounge-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,_lEHolD7sVt4-SnbuuAgcA
Home grown,(404) 222-0455,1363,4.5,2,"['968 Memorial Dr SE', 'Atlanta, GA 30316']",-84.35588,33.746686,https://www.yelp.com/biz/home-grown-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,a5akxlhWpAF4OiQcAPZTnw
Heirloom Market BBQ,(770) 850-1008,1665,4.5,2,"['2243 Akers Mill Rd SE', 'Ste 110', 'Atlanta, GA 30339']",-84.4471785276031,33.8986473470416,https://www.yelp.com/biz/heirloom-market-bbq-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,Qd6r9d5EcIRY3bWRW7-rBg
JCT Kitchen & Bar,(404) 355-2252,1766,4.0,2,"['1198 Howell Mill Rd', 'Ste 18', 'Atlanta, GA 30318']",-84.4124207264587,33.7866310636518,https://www.yelp.com/biz/jct-kitchen-and-bar-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,7Z-_gjvhLDmxYtaJTwow0w
Two Urban Licks,(404) 522-4622,2772,4.0,2,"['820 Ralph McGill Blvd NE', 'Atlanta, GA 30306']",-84.3612738994751,33.7684555661887,https://www.yelp.com/biz/two-urban-licks-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,WkN8Z2Q8gbhjjkCt8cDVxg
Fogo de Chao Brazilian Steakhouse,(404) 266-9988,1136,4.5,3,"['3101 Piedmont Rd NE', 'Atlanta, GA 30305']",-84.3693723614273,33.84063,https://www.yelp.com/biz/fogo-de-chao-brazilian-steakhouse-atlanta-13?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,jPXC6g80YPqtku2ykboIUg
Bones,(404) 237-2663,993,4.5,4,"['3130 Piedmont Rd NE', 'Atlanta, GA 30305']",-84.3710145,33.8421514,https://www.yelp.com/biz/bones-atlanta-6?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,4fzjAjzLCnjWfQP1sOHiwA
JINYA Ramen Bar - Buckhead,(404) 254-4770,900,4.5,2,"['3714 Roswell Rd', 'Unit 35', 'Atlanta, GA 30342']",-84.38271659804009,33.85660857970986,https://www.yelp.com/biz/jinya-ramen-bar-buckhead-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,57d0Gmx4JKuKQWyJYu0yfg
The Porter Beer Bar,(404) 223-0393,1051,4.5,2,"['1156 Euclid Ave NE', 'Atlanta, GA 30307']",-84.349827,33.76534,https://www.yelp.com/biz/the-porter-beer-bar-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,fvuwDSEYL9dhD28uq4d4ww
26 Thai Kitchen & Bar,(404) 400-5995,715,4.5,2,"['541 Main St NE', 'F170', 'Atlanta, GA 30324']",-84.369119,33.822383,https://www.yelp.com/biz/26-thai-kitchen-and-bar-atlanta-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,jx0yeEipLwhKDlwWcyGt9Q
Egg Harbor Café,(470) 225-1901,775,4.5,2,"['1820 Peachtree Road NW', 'Atlanta, GA 30309']",-84.3941098822784,33.8051032144595,https://www.yelp.com/biz/egg-harbor-caf%C3%A9-atlanta-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,ERoYrBHNmTEEChY3RGaOGQ
True Food Kitchen,(404) 481-2980,1289,4.0,2,"['3393 Peachtree Rd NE', 'Atlanta, GA 30326']",-84.363745,33.847652,https://www.yelp.com/biz/true-food-kitchen-atlanta-8?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,bAybZImsqUwinMrzZlzVIQ
Piedmont Park,(404) 875-7275,485,4.5,0,"['1320 Monroe Dr', 'Atlanta, GA 30306']",-84.3728513,33.7885025,https://www.yelp.com/biz/piedmont-park-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,ouq7iHJHKssVw8l7ODBNJQ
Gunshow,(404) 380-1886,1209,4.5,3,"['924 Garrett St', 'Ste C', 'Atlanta, GA 30316']",-84.3580284818322,33.7407023786913,https://www.yelp.com/biz/gunshow-atlanta-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,1q3u0GmFKRKPV_ikCiCbUw
The Food Shoppe,(404) 600-8443,751,4.5,2,"['123 Luckie St NW', 'Ste 108', 'Atlanta, GA 30303']",-84.390376,33.758312,https://www.yelp.com/biz/the-food-shoppe-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,23UWCyB8UnPu-0t-67iEKA
Joy Cafe,(404) 996-1377,991,4.0,2,"['1100 Peachtree St NE', 'Ste 110', 'Atlanta, GA 30309']",-84.383542,33.784802,https://www.yelp.com/biz/joy-cafe-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,lmqNHL01VGjOPMnO_HJ9RQ
The Vortex Bar And Grill - Midtown,(404) 875-1667,1753,4.0,2,"['878 Peachtree St NE', 'Atlanta, GA 30309']",-84.384438,33.779051,https://www.yelp.com/biz/the-vortex-bar-and-grill-midtown-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,Z2qMwUhnGt_2pA9uQbS7Uw
FLIP burger boutique,(404) 343-1609,1923,4.0,2,"['1587 Howell Mill Rd', 'Atlanta, GA 30318']",-84.4157486,33.7983428,https://www.yelp.com/biz/flip-burger-boutique-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,TA1KUSCu8GkWP9w0rmElxw
Highland Bakery,(404) 586-0772,1628,4.0,2,"['655 Highland Ave NE', 'Ste 10', 'Atlanta, GA 30312']",-84.366117,33.76122,https://www.yelp.com/biz/highland-bakery-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,i3tJgf3BhAej354EhrK7yg
Sublime Doughnuts,(404) 897-1801,1161,4.0,1,"['535 10th St NW', 'Atlanta, GA 30318']",-84.40513,33.78154,https://www.yelp.com/biz/sublime-doughnuts-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,iG8DnZCnKHH_KYC8pG14NQ
Cypress Street Pint & Plate,(404) 815-9243,1300,4.0,2,"['817 W Peachtree St NE', 'Atlanta, GA 30308']",-84.386122,33.777327,https://www.yelp.com/biz/cypress-street-pint-and-plate-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,1i63faxXI1TQ7pNlLp3IPQ
Flying Biscuit Café - Midtown,(404) 874-8887,1598,4.0,2,"['1001 Piedmont Ave', 'Atlanta, GA 30309']",-84.38015,33.782,https://www.yelp.com/biz/flying-biscuit-caf%C3%A9-midtown-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,3ehyrexo3WcoTy74c2jDKA
Alma Cocina - Downtown,(404) 968-9662,1121,4.0,2,"['191 Peachtree St NE', 'Atlanta, GA 30303']",-84.3874444429916,33.759156314923,https://www.yelp.com/biz/alma-cocina-downtown-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,wuba10gZw-FUp7iWFQzdqA
Vortex Bar & Grill,(404) 688-1828,1298,4.0,2,"['438 Moreland Ave NE', 'Atlanta, GA 30307']",-84.3493438,33.7662727,https://www.yelp.com/biz/vortex-bar-and-grill-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,sf_qabw7syBl8zYzfWwJzg
Hankook Taqueria,(404) 352-8881,946,4.0,2,"['1341 Collier Rd NW', 'Atlanta, GA 30318']",-84.431628,33.811352,https://www.yelp.com/biz/hankook-taqueria-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,mEzP1dtTlUY6BBAMDF100w
bartaco,(404) 607-8226,1275,4.0,2,"['969 Marietta St NW', 'Atlanta, GA 30318']",-84.40932,33.77873,https://www.yelp.com/biz/bartaco-atlanta-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,Ln-8CbKGZGmF-GCqMoMcpA
Herban Fix - Vegan Kitchen,(404) 815-8787,778,4.5,2,"['565-A Peachtree St NE', 'Atlanta, GA 30308']",-84.3849544543691,33.7700811335769,https://www.yelp.com/biz/herban-fix-vegan-kitchen-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,uZaT6J821lHMFrfrFno7lg
Ecco Midtown,(404) 347-9555,908,4.0,3,"['40 7th St NE', 'Atlanta, GA 30308']",-84.38604,33.7789,https://www.yelp.com/biz/ecco-midtown-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,rP90TP7gOMzBFTrKWEEsOw
Marcel,(404) 665-4555,614,4.5,4,"['1170 Howell Mill Rd', 'Atlanta, GA 30318']",-84.4122927718277,33.7859278550014,https://www.yelp.com/biz/marcel-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,flrsv0dum7T68jy7QSDRKw
South City Kitchen Buckhead,(404) 815-6677,756,4.5,2,"['3350 Peachtree Rd NE', 'Atlanta, GA 30326']",-84.36858,33.8481,https://www.yelp.com/biz/south-city-kitchen-buckhead-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,gMSCtM6SCUF-bp3Ypw8Jxg
Gus's World Famous Fried Chicken,(404) 996-2837,1356,4.0,2,"['231 W Peachtree St NE', 'Ste A-05', 'Atlanta, GA 30303']",-84.386257,33.760069,https://www.yelp.com/biz/guss-world-famous-fried-chicken-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,ApwmEiStq9aP9-Tf2xfVtA
Barcelona Inman Park,(404) 589-1010,1219,4.0,2,"['240 N Highland Ave NE', 'Atlanta, GA 30307']",-84.359655,33.762945,https://www.yelp.com/biz/barcelona-inman-park-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,Or5vdm-okztVKK8-3Wm1FQ
Purnima Bangladeshi Cuisine,(770) 609-8587,758,4.5,2,"['4646 Buford Hwy NE', 'Atlanta, GA 30341']",-84.293591,33.877123,https://www.yelp.com/biz/purnima-bangladeshi-cuisine-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,qJAoMZ773AMxN3ewp8cbQA
West Egg Café,(404) 872-3973,1523,4.0,2,"['1100 Howell Mill Rd NW', 'Atlanta, GA 30318']",-84.4121883772461,33.7843740596099,https://www.yelp.com/biz/west-egg-caf%C3%A9-atlanta-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,4NtLqqnDPJjeCbrys1zpdw
Bacchanalia,(404) 365-0410,688,4.5,4,"['1460 Ellsworth Industrial Blvd', 'Ste A', 'Atlanta, GA 30318']",-84.427268,33.794608,https://www.yelp.com/biz/bacchanalia-atlanta?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,GA,0qJXSTFBnNoh5lMD3LgE0Q
Marukame Udon,(808) 931-6000,9980,4.5,1,"['2310 Kuhio Ave', 'Ste 124', 'Honolulu, HI 96815']",-157.82583338341013,21.2796073993372,https://www.yelp.com/biz/marukame-udon-honolulu-10?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,o3edBEVjRcYJnQWrSFd9Bg
Leonard's Bakery,(808) 737-5591,7076,4.5,1,"['933 Kapahulu Ave', 'Honolulu, HI 96816']",-157.813274525131,21.2849205022593,https://www.yelp.com/biz/leonards-bakery-honolulu?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,7bJ83Jb_DTAF0eOw8j9fow
Ono Seafood,(808) 732-4806,3426,4.5,2,"['747 Kapahulu Ave', 'Honolulu, HI 96816']",-157.8138528318885,21.281063724409982,https://www.yelp.com/biz/ono-seafood-honolulu?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,GG55nmUtP4VvH3eoGLqhwQ
Musubi Cafe Iyasume,(808) 921-0168,3469,4.5,1,"['2427 Kuhio Ave', 'Fl 1', 'Aqua Pacific Monarch Hotel', 'Honolulu, HI 96815']",-157.8237566,21.2766886,https://www.yelp.com/biz/musubi-cafe-iyasume-honolulu?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,e_AUsOWI72nSLtzo-HpQrA
Helena's Hawaiian Food,(808) 845-8044,3037,4.5,2,"['1240 N School St', 'Honolulu, HI 96817']",-157.8651,21.33095,https://www.yelp.com/biz/helenas-hawaiian-food-honolulu?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,I4Fg_jFodQHQlQBVn1aF3g
Duke's Waikiki,(808) 922-2268,6467,4.0,2,"['2335 Kalakaua Ave', 'Ste 116', 'Honolulu, HI 96815']",-157.82789122343033,21.27690497507029,https://www.yelp.com/biz/dukes-waikiki-honolulu-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,ojq84p8G6Pg0NccdDdN1jA
Liliha Bakery,(808) 531-1651,2927,4.5,1,"['515 N Kuakini St', 'Honolulu, HI 96817']",-157.857936,21.324014,https://www.yelp.com/biz/liliha-bakery-honolulu-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,jND55lN9oCEswxpKcQvzXg
Waiola Shave Ice,(808) 949-2269,2442,4.5,1,"['2135 Waiola St', 'Honolulu, HI 96826']",-157.828674316406,21.292407989502,https://www.yelp.com/biz/waiola-shave-ice-honolulu?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,HI,V8qamvZ6ICd6MuKsKqDeTQ
