RestaurantName,PhoneNumber,ReviewCount,Rating,Price,Address,Longitude,Latitude,UrlLink,State,RefId
Marco's Pizza,(317) 742-5476,14,4.0,1,"['8107 US 36', 'Avon, IN 46123']",-86.380224,39.762481,https://www.yelp.com/biz/marcos-pizza-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,l187XesGPybBiAV7oMNlzw
HotBox Pizza,(317) 707-7070,17,3.0,0,"['7900 E US Hwy 36', 'Ste N', 'Avon, IN 46123']",-86.38284,39.764196,https://www.yelp.com/biz/hotbox-pizza-avon-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,veTGY5K3-UbOd1TwYauu6A
So Italian,(317) 858-4777,88,3.5,1,"['515 E Main St', 'Brownsburg, IN 46112']",-86.38908,39.84046,https://www.yelp.com/biz/so-italian-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,k0ujvMXwrxv_BWEiXJ2ywA
Jack's Pizza,(317) 745-0150,14,2.5,1,"['1350 E Main St', 'Danville, IN 46122']",-86.49891,39.76139,https://www.yelp.com/biz/jacks-pizza-danville?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,x0VTIV-FOPQKyJf3Ivw0CQ
Sal's Famous Pizzeria,(317) 837-8800,97,3.5,2,"['350 E Main St', 'Plainfield, IN 46168']",-86.39797,39.7046,https://www.yelp.com/biz/sals-famous-pizzeria-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,PVs2hLuFD8Eq3pVPzkSxoQ
Monical's Pizza,(317) 271-2727,44,3.0,1,"['9271 US 36', 'Avon, IN 46123']",-86.357103,39.762457,https://www.yelp.com/biz/monicals-pizza-avon-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,lwtlnZTEpd6bHZMLsgMTNg
Pizza Hut,(317) 745-5567,12,3.0,1,"['3 Old Farm Rd', 'Danville, IN 46122']",-86.495884358883,39.7617914163915,https://www.yelp.com/biz/pizza-hut-danville-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,nYMkrXgjN8AU04uYouBmLg
Pizza King,(317) 272-1707,67,2.0,1,"['8100 E US Hwy 36', 'Avon, IN 46123']",-86.3807070881847,39.7642349557745,https://www.yelp.com/biz/pizza-king-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,6wp1LkHP6YzUMj7qt010sA
Fox's Pizza Den,(317) 268-8558,21,3.5,2,"['1070 W Main St', 'Ste 177', 'Plainfield, IN 46168']",-86.41804,39.698283,https://www.yelp.com/biz/foxs-pizza-den-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,h4mVi5rnwnVrBX0dSEzFbQ
Frank's Place,(317) 718-1146,49,3.5,2,"['33 S Washington St', 'Danville, IN 46122']",-86.52355,39.7604,https://www.yelp.com/biz/franks-place-danville?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,RbtN3NJiRql2ym_2To0zIA
Noble Roman's Craft Pizza & Pub,(317) 852-4433,24,3.5,0,"['5724 N Green St', 'Ste 150', 'Brownsburg, IN 46112']",-86.397007,39.846821,https://www.yelp.com/biz/noble-romans-craft-pizza-and-pub-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,hDBnGZ40GSYc63GxEmjWVg
Brew Link Brewing,(317) 838-9694,87,4.5,2,"['4710 E Hwy 40', 'Plainfield, IN 46168']",-86.4442471001277,39.6894260691127,https://www.yelp.com/biz/brew-link-brewing-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,ZoKRo6oYfRLMWZdWA1PQYQ
Rockstar Pizza,(317) 858-1188,131,4.0,2,"['922 E Main St', 'Brownsburg, IN 46112']",-86.38121,39.83854,https://www.yelp.com/biz/rockstar-pizza-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,8A0EhF01B4Cia4ViORB6jg
Charbonos,(317) 272-1900,166,4.0,2,"['128 N Sr 267', 'Ste 102', 'Avon, IN 46123']",-86.40046811686436,39.764757180819856,https://www.yelp.com/biz/charbonos-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,ZhIpinbCrf0BQKyuHaWGhw
Papa John's Pizza,(317) 272-6880,12,2.5,1,"['116 North State Road 267', 'Avon, IN 46123']",-86.400835,39.764633,https://www.yelp.com/biz/papa-johns-pizza-avon-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,ZPLY1Oa21HFU0_G5cBjf-g
Casey's,(317) 858-3360,9,3.5,1,"['560 E Northfield Dr', 'Brownsburg, IN 46112']",-86.382296295314,39.8517538114175,https://www.yelp.com/biz/caseys-general-store-brownsburg-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,reyOJU-0vKOSlxlOxz-3Xg
Reme's Restaurant,(317) 268-6454,34,4.5,0,"['2683 E Main St', 'Ste 113', 'Plainfield, IN 46168']",-86.35381,39.71627,https://www.yelp.com/biz/remes-restaurant-plainfield-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,_RPipScNmjl_aTVyDIx94A
Sal's Famous Pizzeria,(317) 858-8700,72,3.5,2,"['1028 E Main St', 'Brownsburg, IN 46112']",-86.37955,39.83707,https://www.yelp.com/biz/sals-famous-pizzeria-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,Tf7Vf36M-k8ba3P1i3Ffpg
Chicago's Pizza,(317) 837-1717,45,3.5,2,"['2230 Stafford Rd', 'Ste 101', 'Plainfield, IN 46168']",-86.3695489864501,39.6977444714479,https://www.yelp.com/biz/chicagos-pizza-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,HtZNs__4SSJGnK-E6jFLvg
Nonna's By So Italian,(317) 839-3777,85,3.5,2,"['5020 Cambridge Way', 'Plainfield, IN 46168']",-86.3704,39.67794,https://www.yelp.com/biz/nonnas-by-so-italian-plainfield-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,TUpEcktoaIHfegZywmDbuw
Papa John's Pizza,(317) 858-7272,10,3.0,1,"['530 E Main St', 'Brownsburg, IN 46112']",-86.388653,39.841145,https://www.yelp.com/biz/papa-johns-pizza-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,zG99FcajT1-FtY20OcrweQ
Piezanos Pizza - Plainfield,(317) 839-1357,15,2.5,2,"['2330 E Main St', 'Across from Wal-Mart', 'Plainfield, IN 46168']",-86.3694,39.71345,https://www.yelp.com/biz/piezanos-pizza-plainfield-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,fmxrBIX4QEkGhQ-toviFmA
HotBox Pizza,(317) 203-7899,33,3.0,2,"['2499 Futura Pkwy', 'Plainfield, IN 46168']",-86.359668,39.710755,https://www.yelp.com/biz/hotbox-pizza-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,Y3n5CjZh966P3R1xkZFfJw
Subway,(317) 745-6782,2,3.0,1,"['5201 E US Hwy 36', 'Ste 108', 'Avon, IN 46123']",-86.4346390169284,39.7577774058435,https://www.yelp.com/biz/subway-avon-27?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,eeyK8L2ZFr_5HHAHaiMb6Q
Donatos Pizza,(317) 838-5335,25,3.0,2,"['1645 Main St', 'Plainfield, IN 46168']",-86.3791898,39.7093814,https://www.yelp.com/biz/donatos-pizza-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,992we6r16q8pZQxpjgN90Q
Domino's Pizza,(317) 852-6222,13,4.0,1,"['40 E Main St', 'Brownsburg, IN 46112']",-86.397102,39.84323,https://www.yelp.com/biz/dominos-pizza-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,tw7SFbDQ2gurVAzkaS2Vmw
Press Play Gaming Lounge,(317) 939-2987,7,4.5,0,"['1004 E Main St', 'Brownsburg, IN 46112']",-86.380626,39.838002,https://www.yelp.com/biz/press-play-gaming-lounge-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,V2EG9XZ_HGwImDmTXPTJcw
Arby's,(317) 272-1457,8,3.0,1,"['7868 E US Highway 36', 'Avon, IN 46123']",-86.3836199,39.7634,https://www.yelp.com/biz/arbys-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,LbNkUqZ1Fa5QRFo-PDMlUQ
Arby's,(317) 839-2579,7,3.5,1,"['2601 E Main St', 'Plainfield, IN 46168']",-86.3607712,39.7158012,https://www.yelp.com/biz/arbys-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,B_oZWUd7Ye59Aqd2DJp3yg
Superfood and Gyros House,(317) 858-2365,56,4.5,2,"['51 Hornaday Rd', 'Brownsburg, IN 46112']",-86.38191,39.83669,https://www.yelp.com/biz/superfood-and-gyros-house-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,z4J2Hjp6ZxOBSuIqEqqiVg
Papa Murphy's,(317) 839-4466,4,3.5,2,"['1810 East Main Street', 'Plainfield, IN 46168']",-86.37697,39.71135,https://www.yelp.com/biz/papa-murphys-plainfield-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,_IMk06w_06t5TX9CZsT6WQ
Papa John's Pizza,(317) 838-7272,13,3.0,1,"['136 N. Perry Rd.', 'Plainfield, IN 46168']",-86.359195287879,39.71867972844,https://www.yelp.com/biz/papa-johns-pizza-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,eTZ2U_3Btt_NfVY8TEiS-A
The Beehive,(317) 718-8470,70,4.5,1,"['55 E Main St', 'Danville, IN 46122']",-86.52305,39.76049,https://www.yelp.com/biz/the-beehive-danville?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,DBq9m5PM6VTnrZ6NuEbTpA
Pizza Hut,(317) 839-2424,14,2.0,1,"['2597 E Main', 'Plainfield, IN 46168']",-86.361493,39.715582,https://www.yelp.com/biz/pizza-hut-plainfield-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,OCNOgB_N26xbGyKvl8dEUg
Domino's Pizza,(317) 272-3050,5,2.0,1,"['7810 E US 36', 'Ste A', 'Avon, IN 46123']",-86.5266036987305,39.7607831685259,https://www.yelp.com/biz/dominos-pizza-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,aLFb8ttc4_3bd_8eGp6XcA
Fazoli's,(317) 272-7989,21,3.5,1,"['7930 E Us-36', 'Avon, IN 46123']",-86.382815,39.763471,https://www.yelp.com/biz/fazolis-avon?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,hjd-dLRBTTFsPNJapCLFfg
Donatos Pizza,(317) 858-2680,16,1.5,2,"['813 E Main St', 'Brownsburg, IN 46112']",-86.38362,39.83815,https://www.yelp.com/biz/donatos-pizza-brownsburg-6?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,km43IhYOS3LHM0sty_gqzQ
"Dawsons Too, Stick & Stones",(317) 858-8400,106,3.5,2,"['773 E Main St', 'Brownsburg, IN 46112']",-86.384651,39.838219,https://www.yelp.com/biz/dawsons-too-stick-and-stones-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,-_jxFZVaC3r1TppArnlxZQ
Domino's Pizza,(317) 839-3966,20,2.5,1,"['2235 E Main St', 'Plainfield, IN 46168']",-86.3717803955078,39.7115898132324,https://www.yelp.com/biz/dominos-pizza-plainfield-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,jfr68H_PuxfwJd-zZP4jkQ
Pizza Hut,(317) 852-3129,21,1.5,1,"['1080 E Main', 'Brownsburg, IN 46112']",-86.378185,39.836149,https://www.yelp.com/biz/pizza-hut-brownsburg?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,sEGdzoqvi3qCmeLjatwXOQ
Arby's,(317) 839-0300,5,3.5,1,"['6007 Gateway Dr', 'Plainfield, IN 46168']",-86.3718872070312,39.673900604248,https://www.yelp.com/biz/arbys-plainfield-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,jcR-r84KHMwu_3AqdZZ7ew
Subway,(317) 745-3258,1,1.0,1,"['1894 Ridge Ave', 'Danville, IN 46122']",-86.4893655728698,39.7592407307911,https://www.yelp.com/biz/subway-danville-39?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,RUZaKYQUfOijeq6Iah1dkg
Penn Station East Coast Subs,(317) 838-8180,22,4.0,2,"['2230 Stafford Rd', 'Plainfield, IN 46168']",-86.3690455119915,39.697880152533,https://www.yelp.com/biz/penn-station-east-coast-subs-plainfield?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IN,MKQmptFtwXCulFY-sIVNvA
Dough Co Pizza,(515) 630-0796,29,4.5,0,"['2330 University Ave', 'Des Moines, IA 50311']",-93.6495013,41.600305,https://www.yelp.com/biz/dough-co-pizza-des-moines-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Eq8OODvJqvkB3Mxx19hkQw
Fong's Pizza - Des Moines,(515) 323-3333,686,4.0,2,"['223 4th St', 'Des Moines, IA 50309']",-93.6218704512993,41.5858937665834,https://www.yelp.com/biz/fongs-pizza-des-moines-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,KkHR4CnO8Xk4ISiT8n0mjw
Michael's Pizza,(515) 255-5959,29,4.5,2,"['2629 Beaver Ave', 'Ste 13', 'Des Moines, IA 50310']",-93.67224,41.61882,https://www.yelp.com/biz/michaels-pizza-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Ev689vIzsNSr7s_Xk27gwg
Bordenaro's Pizza,(515) 287-1607,67,4.0,2,"['6108 SW 9th St', 'Des Moines, IA 50315']",-93.62613,41.5285,https://www.yelp.com/biz/bordenaros-pizza-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Rd90jl1iGtjiHHnxo1xaFw
Franka Pizzeria,(515) 288-1086,12,4.5,0,"['111 E Grand Ave', 'Ste 101', 'Des Moines, IA 50309']",-93.615411,41.589618,https://www.yelp.com/biz/franka-pizzeria-des-moines-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,kQZarryh0IKy3-zsTsHLOg
Paesanos Pizza,(515) 244-1699,51,4.0,2,"['2804 SW 9th St', 'Des Moines, IA 50315']",-93.62609,41.55996,https://www.yelp.com/biz/paesanos-pizza-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,yKM3eBdBBThmm6izkIT5yg
Gusto Pizza,(515) 244-8786,115,4.0,2,"['1905 Ingersoll Ave', 'Des Moines, IA 50309']",-93.64304,41.58609,https://www.yelp.com/biz/gusto-pizza-des-moines-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,TuxjbHIZ5Uywm9yfiaQM_Q
Truman's KC Pizza Tavern,(515) 214-2759,76,4.0,0,"['400 SE 6th St', 'Des Moines, IA 50309']",-93.6077122762799,41.5832765333959,https://www.yelp.com/biz/trumans-kc-pizza-tavern-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,mucEgQOm9Jpx9meWcmd6Ww
Blaze Pizza,(515) 518-1393,150,4.0,1,"['300 Mlk Jr Pkwy', 'Des Moines, IA 50309']",-93.619837,41.5818099942632,https://www.yelp.com/biz/blaze-pizza-des-moines-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,G3uH1AvgTkjZ3cTkIRiv4g
Eatery A,(515) 282-8085,396,4.0,2,"['2932 Ingersoll Ave', 'Des Moines, IA 50312']",-93.6579993916137,41.5857202094498,https://www.yelp.com/biz/eatery-a-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,hBClIZY5Oec15fmkHsfzIA
Mama Mia’s Des Moines,(515) 303-2366,6,3.5,0,"['604 Locust St', 'Des Moines, IA 50309']",-93.625163,41.586548,https://www.yelp.com/biz/mama-mia-s-des-moines-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,LE6w6bT9HmCDuN2Nlze23Q
Scornovacca's Ristorante,(515) 244-5779,43,3.5,2,"['1930 SE 14th St', 'Des Moines, IA 50320']",-93.5974273681641,41.5701103210449,https://www.yelp.com/biz/scornovaccas-ristorante-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Hc2K9hr6Zh7sdh0DpmUddw
Simon's,(515) 255-3725,175,4.5,2,"['5800 Franklin Ave', 'Des Moines, IA 50322']",-93.6979137548813,41.6110136544385,https://www.yelp.com/biz/simons-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,WaD3NqmW6Et1CU3JS97CRA
Centro,(515) 248-1780,495,4.0,2,"['1003 Locust St', 'Des Moines, IA 50309']",-93.6301408,41.5858639,https://www.yelp.com/biz/centro-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,AM8eN1XRCAktALneCIIGqQ
Big Tomato Pizza,(515) 288-7227,85,3.0,1,"['2613 Ingersoll Ave', 'Des Moines, IA 50312']",-93.6527425,41.5858315,https://www.yelp.com/biz/big-tomato-pizza-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,VU8wmoN2aeI8ahsnzws-MQ
Noah's Ark Ristorante,(515) 288-2246,118,3.5,2,"['2400 Ingersoll Ave', 'Des Moines, IA 50312']",-93.64990928,41.58552157,https://www.yelp.com/biz/noahs-ark-ristorante-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,q3SA0jLGTZmljz_RaSBseA
Fong's Pizza,(515) 277-3664,22,4.0,0,"['3018 Forest Ave', 'Des Moines, IA 50311']",-93.659263,41.603874,https://www.yelp.com/biz/fongs-pizza-des-moines-3?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,mmP9vncBDuMSa7zcp_FATQ
Curbin' Cuisine,(515) 635-0090,36,4.5,0,"['2713 Beaver Ave', 'Des Moines, IA 50310']",-93.672175,41.619487,https://www.yelp.com/biz/curbin-cuisine-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,-5fWhkfOhEO4M7tPB7DedQ
La Pizza House,(515) 288-2211,11,3.5,2,"['1440 Maury St', 'Des Moines, IA 50317']",-93.594749,41.581542,https://www.yelp.com/biz/la-pizza-house-des-moines-2?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,oZpGZ9w3K9a-x6_LqW4EMw
Magoo's Pizza,(515) 776-7922,3,3.5,0,"['Des Moines, IA 50301']",-93.6153800413013,41.5898199037453,https://www.yelp.com/biz/magoos-pizza-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Nqsxhq31jO0mYziX1QUU0Q
F & O's - Felix and Oscar's,(515) 278-8887,120,3.5,2,"['4050 Merle Hay Rd', 'Des Moines, IA 50310']",-93.6998688500153,41.6347045787339,https://www.yelp.com/biz/f-and-os-felix-and-oscars-des-moines?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,fWf2u9bUojDAUUlsXDl02Q
Marco's Pizza,(515) 274-9166,17,4.0,0,"['7238 University Ave', 'Windsor Heights, IA 50324']",-93.7171224,41.6002051,https://www.yelp.com/biz/marcos-pizza-windsor-heights?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,JnlNaIvvPPjjXf52jnTuMQ
Pagliai's Pizza,(515) 253-9800,73,3.5,2,"['5312 Merle Hay Rd', 'Johnston, IA 50131']",-93.70016,41.65682,https://www.yelp.com/biz/pagliais-pizza-johnston?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,oM5dThr26RmS-fcJZnRA4g
Paul Revere's Pizza,(515) 244-9256,22,3.0,2,"['3201 Indianola Ave', 'Des Moines, IA 50315']",-93.59808,41.55515,https://www.yelp.com/biz/paul-reveres-pizza-des-moines-4?adjust_creative=hBm365OOlIcFvEG_U-b9IQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hBm365OOlIcFvEG_U-b9IQ,IA,Tb2GCaAMhWQ0zIq7HY2CNA
